# Note - 
# ESC - Mamba X (F583) Firmware - 2.02(Prodcution)
# Poles - 4
# Gear Ratio - 1
# KV - 0
# Graph Data - 11 Sessions - Saved Thursday, April 24, 2025
# Start Of Session - Sample Time: 0.200
# Reset Source (Cause of reset):  Normal Boot-up Sequence, 255
# Number: 1
# Note - 
# Voltage Cutoff: 9.11
# Current Cutoff: ?
# Temperature Cutoff: 239.0
# Motor Temperature Cutoff: -459.4
# RX2 Mode: 0
# Throttle Cal Min: 2139
# Throttle Cal Mid: 3020
# Throttle Cal Max: 3901
# Idle Times: 
Throttle    , Power-Out   , Voltage     , Ripple      , Current     , Temperature , Speed       , Gov. Gain   , BEC Voltage , Motor Temp. 
True        , True        , True        , True        , True        , True        , True        , True        , True        , True        
1.5736      , 10.980      , 10.94       , 0.260       , 20.6        , 233.6       , 13974       , 0           , 5.17        , 35.97       
1.6128      , 21.569      , 10.94       , 1.172       , 31.0        , 233.6       , 15815       , 0           , 5.17        , 35.97       
1.6050      , 20.784      , 10.94       , 1.172       , 29.7        , 233.6       , 17738       , 0           , 5.17        , 35.97       
1.5815      , 13.333      , 10.94       , 0.651       , 23.2        , 233.6       , 18611       , 0           , 5.17        , 35.97       
1.5815      , 12.549      , 10.94       , 0.521       , 21.9        , 233.6       , 18645       , 0           , 5.17        , 35.97       
1.5815      , 13.725      , 10.94       , 0.521       , 23.2        , 233.6       , 18645       , 0           , 5.17        , 35.97       
1.5815      , 14.510      , 10.94       , 0.651       , 23.2        , 233.6       , 18852       , 0           , 5.17        , 35.97       
1.5893      , 14.902      , 10.94       , 0.781       , 23.2        , 233.6       , 19063       , 0           , 5.17        , 35.97       
1.6050      , 19.608      , 10.94       , 1.042       , 28.4        , 233.6       , 19997       , 0           , 5.17        , 35.97       
1.5971      , 17.647      , 10.94       , 0.781       , 25.8        , 233.6       , 20962       , 0           , 5.17        , 35.97       
1.5893      , 15.294      , 10.94       , 0.911       , 24.5        , 233.6       , 21446       , 0           , 5.17        , 35.97       
1.5815      , 14.510      , 10.94       , 0.781       , 23.2        , 233.6       , 21743       , 0           , 5.17        , 35.97       
1.5815      , 14.118      , 10.94       , 0.651       , 23.2        , 233.6       , 21953       , 0           , 5.17        , 35.97       
1.5815      , 14.118      , 10.94       , 0.781       , 23.2        , 233.6       , 22072       , 0           , 5.17        , 35.97       
1.5893      , 16.078      , 10.94       , 0.911       , 24.5        , 233.6       , 22192       , 0           , 5.17        , 35.97       
1.5971      , 18.431      , 10.94       , 0.781       , 27.1        , 233.6       , 22761       , 0           , 5.17        , 35.97       
1.5971      , 18.431      , 10.94       , 0.911       , 25.8        , 233.6       , 23227       , 0           , 5.17        , 35.97       
1.6050      , 19.216      , 10.94       , 0.911       , 27.1        , 233.6       , 24048       , 0           , 5.17        , 35.97       
1.6050      , 19.216      , 10.94       , 0.911       , 27.1        , 233.6       , 24718       , 0           , 5.17        , 35.97       
1.6050      , 18.824      , 10.94       , 1.042       , 27.1        , 233.6       , 25299       , 0           , 5.17        , 35.97       
1.6050      , 18.824      , 10.94       , 1.042       , 27.1        , 233.6       , 25877       , 0           , 5.17        , 35.97       
1.5971      , 18.431      , 10.94       , 1.042       , 25.8        , 233.6       , 26344       , 0           , 5.17        , 35.97       
1.6050      , 19.216      , 10.94       , 0.911       , 27.1        , 233.6       , 26584       , 0           , 5.17        , 35.97       
1.6050      , 19.216      , 10.94       , 0.781       , 25.8        , 233.6       , 26829       , 0           , 5.17        , 35.97       
1.5971      , 18.039      , 10.94       , 1.042       , 25.8        , 233.6       , 26864       , 0           , 5.17        , 35.97       
1.5893      , 15.294      , 10.94       , 0.521       , 24.5        , 233.6       , 26829       , 0           , 5.17        , 35.97       
1.5893      , 14.510      , 10.94       , 0.781       , 23.2        , 233.6       , 26276       , 0           , 5.17        , 35.97       
1.5815      , 13.725      , 10.94       , 0.651       , 23.2        , 233.6       , 25553       , 0           , 5.17        , 35.97       
1.5815      , 13.725      , 10.94       , 0.781       , 21.9        , 233.6       , 24808       , 0           , 5.17        , 35.97       
1.5815      , 12.941      , 10.94       , 0.651       , 20.6        , 233.6       , 24248       , 0           , 5.17        , 35.97       
1.5815      , 14.118      , 10.94       , 0.651       , 21.9        , 233.6       , 23630       , 0           , 5.17        , 35.97       
1.5815      , 13.333      , 10.94       , 0.781       , 21.9        , 233.6       , 23096       , 0           , 5.17        , 35.97       
1.5815      , 13.333      , 10.94       , 0.521       , 21.9        , 233.6       , 22761       , 0           , 5.17        , 35.97       
1.5815      , 13.725      , 10.94       , 0.651       , 21.9        , 233.6       , 22362       , 0           , 5.17        , 35.97       
1.5815      , 13.333      , 10.94       , 0.781       , 21.9        , 233.6       , 21859       , 0           , 5.17        , 35.97       
1.5815      , 13.333      , 10.94       , 0.651       , 21.9        , 233.6       , 21401       , 0           , 5.17        , 35.97       
1.5815      , 13.333      , 10.94       , 0.521       , 21.9        , 233.6       , 21070       , 0           , 5.17        , 35.97       
1.5815      , 12.941      , 10.94       , 0.391       , 21.9        , 233.6       , 20749       , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 21.9        , 233.6       , 19669       , 0           , 5.17        , 35.97       
1.4404      , 0.392       , 10.94       , 0.000       , 21.9        , 233.6       , 18957       , 0           , 5.17        , 35.97       
1.4718      , 0.392       , 10.94       , 0.000       , 20.6        , 233.6       , 18311       , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.1191      , 61.961b     , 10.94       , 0.000       , 16.8        , 233.6       , 6457        , 0           , 5.17        , 22.42       
1.4718      , 0.392       , 10.94       , 0.000       , 19.4        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 19.4        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 15.5        , 233.6       , 3998        , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 18.1        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4796      , 0.392       , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 18.1        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 15.5        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 16.8        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.4874      , 0.392       , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 35.97       
1.8636      , 87.451      , 12.11       , 3.385       , 156.1       , 228.1       , 41246       , 0           , 5.21        , 35.97       
1.8636      , 87.059      , 12.24       , 2.474       , 126.5       , 228.1       , 57030       , 0           , 5.17        , 46.35       
1.8636      , 87.843      , 12.24       , 2.734       , 120.0       , 228.1       , 55936       , 0           , 5.17        , 46.35       
1.8636      , 87.059      , 12.50       , 2.734       , 121.3       , 228.1       , 56871       , 0           , 5.17        , 46.35       
1.8636      , 87.059      , 12.37       , 2.604       , 122.6       , 228.1       , 55783       , 0           , 5.17        , 35.97       
1.8636      , 87.451      , 11.98       , 1.432       , 122.6       , 228.1       , 57030       , 0           , 5.17        , 35.97       
1.8636      , 87.451      , 11.85       , 2.864       , 109.7       , 228.1       , 58002       , 0           , 5.17        , 35.97       
1.8636      , 87.843      , 11.72       , 1.823       , 100.6       , 228.1       , 63802       , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 50.3        , 228.1       , 0           , 0           , 5.17        , 22.42       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 228.1       , 0           , 0           , 5.17        , 35.97       
1.0878      , 69.020b     , 10.94       , 0.000       , 14.2        , 233.6       , 0           , 0           , 5.17        , 22.42       
