Throttle,Power-Out,Voltage,Ripple,Current,Temperature,Speed,Gov.Gain,ECVoltage,MotorTemp.
1.5188,0.392,12.11,0,7.7,151.2,33037,0,5.29,0
1.5188,0.392,12.11,0,3.9,151.2,30069,0,5.29,0
1.5188,0.392,12.11,0,3.9,151.2,26584,0,5.29,0
1.5188,0.392,12.11,0,3.9,151.2,22265,0,5.29,0
1.5188,0.392,12.11,0,3.9,151.2,16986,0,5.29,0
1.5188,0.392,12.11,0,3.9,151.2,11292,0,5.29,0
1.558,7.843,12.11,0.391,3.9,151.2,8465,0,5.29,0
1.605,20,12.11,1.562,15.5,151.2,8252,0,5.29,0
1.6285,25.882,12.11,1.693,25.8,151.2,12963,0,5.29,0
1.6833,40.392,11.59,1.432,46.5,156.7,19688,0,5.29,0
1.699,44.706,11.46,1.172,52.9,151.2,25681,0,5.29,0
1.5188,0.392,12.11,0.26,29.7,151.2,28006,0,5.29,0
1.5188,0.392,12.11,0,3.9,151.2,26758,0,5.29,0
1.5501,4.314,12.11,0.13,3.9,156.7,24133,0,5.29,0
1.5815,13.725,12.11,0.521,7.7,156.7,22837,0,5.29,0
1.5815,14.118,12.11,0.781,7.7,156.7,22510,0,5.29,0
1.5815,14.118,12.11,0.521,7.7,156.7,22585,0,5.29,0
1.6285,25.882,12.11,1.432,20.6,156.7,24688,0,5.29,0
1.6598,34.902,11.85,1.432,29.7,156.7,27405,0,5.29,0
1.7147,48.235,11.46,1.042,49,156.7,32407,0,5.29,0
1.7382,55.686,11.33,0.911,58.1,156.7,39414,0,5.29,0
1.746,58.039,11.46,0.911,58.1,156.7,40915,0,5.29,0
1.7774,64.706,11.46,0.911,67.1,156.7,46507,0,5.29,0
1.8244,78.039,13.15,1.562,78.7,156.7,52083,0,5.33,0
1.8714,89.804,12.76,1.042,104.5,156.7,64610,0,5.33,0
1.8714,89.804,12.89,1.042,108.4,156.7,62821,0,5.33,0
1.7617,60.392,11.59,0.26,69.7,156.7,62628,0,5.29,0
1.605,19.608,11.98,0.521,10.3,156.7,57674,0,5.29,0
1.6128,21.176,11.98,0.521,11.6,156.7,54884,0,5.29,0
1.7147,49.02,11.72,0.781,24.5,156.7,54590,0,5.29,0
1.4796,0.392,12.11,0,11.6,156.7,51427,0,5.29,0
1.2523,36.471,12.11,0,-1.3,156.7,28635,0,5.29,0
1.2602,34.510,12.11,0,0,156.7,9998,0,5.29,0
1.3699,13.333,12.11,0,0,156.7,25844,0,5.29,0
1.5188,0.392,12.11,0,0,156.7,28045,0,5.29,0
1.5188,0.392,12.11,0,1.3,156.7,24569,0,5.29,0
1.5188,0.392,12.11,0,1.3,156.7,20437,0,5.29,0
1.5188,0.392,12.11,0,1.3,156.7,15248,0,5.29,0
1.605,18.824,11.98,1.562,10.3,156.7,13749,0,5.29,0
1.6285,25.882,12.11,1.693,23.2,156.7,16572,0,5.29,0
1.6285,26.275,12.11,1.693,21.9,156.7,16776,0,5.29,0
1.6285,26.275,12.11,1.823,21.9,156.7,17738,0,5.29,0
1.6833,41.176,11.72,1.562,37.4,156.7,20833,0,5.29,0
