Throttle,Power-Out,Voltage,Ripple,Current,Temperature,Speed,Gov.Gain,ECVoltage,MotorTemp.
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,90.8,0,0,5.33,0.00
1.6050,20.000,12.24,1.823,19.4,90.8,4373,0,5.33,0.00
1.5815,14.118,12.37,1.562,9.0,90.8,9409,0,5.33,0.00
1.5580,7.451,12.37,0.781,3.9,90.8,11000,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,9940,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,9306,0,5.33,0.00
1.5109,0.392,12.37,0.260,1.3,90.8,8869,0,5.33,0.00
1.5109,0.392,12.37,0.000,0.0,90.8,8340,0,5.33,0.00
1.5266,0.392,12.37,0.000,1.3,90.8,7991,0,5.33,0.00
1.5423,1.569,12.37,0.000,1.3,90.8,8316,0,5.33,0.00
1.5266,0.392,12.37,0.000,1.3,90.8,8571,0,5.33,0.00
1.5344,0.392,12.37,0.000,1.3,90.8,8154,0,5.33,0.00
1.5266,0.392,12.37,0.130,1.3,90.8,7751,0,5.33,0.00
1.5344,0.392,12.37,0.000,1.3,90.8,7326,0,5.33,0.00
1.5344,0.000,12.37,0.130,1.3,90.8,6821,0,5.33,0.00
1.5423,2.353,12.37,0.130,0.0,90.8,6542,0,5.33,0.00
1.5423,3.137,12.37,0.260,1.3,90.8,6019,0,5.33,0.00
1.5501,5.882,12.37,0.391,2.6,90.8,6597,0,5.33,0.00
1.6050,18.824,12.37,1.562,5.2,90.8,7097,0,5.33,0.00
1.5658,8.627,12.37,0.391,5.2,90.8,9335,0,5.33,0.00
1.5736,11.373,12.37,0.651,3.9,90.8,10595,0,5.33,0.00
1.5423,2.745,12.37,0.130,1.3,90.8,10546,0,5.33,0.00
1.5423,3.922,12.37,0.130,1.3,90.8,10028,0,5.33,0.00
1.5423,2.745,12.37,0.260,1.3,90.8,9581,0,5.33,0.00
1.5580,6.275,12.37,0.391,2.6,90.8,9750,0,5.33,0.00
1.5815,12.549,12.37,0.651,3.9,90.8,9797,0,5.33,0.00
1.5736,12.157,12.37,1.042,5.2,90.8,10837,0,5.33,0.00
1.5501,5.882,12.37,0.781,7.7,90.8,12038,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,11267,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,10848,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,10265,0,5.33,0.00
1.5188,0.392,12.37,0.000,1.3,90.8,9964,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,9062,0,5.33,0.00
1.5188,0.392,12.37,0.000,1.3,90.8,7950,0,5.33,0.00
1.5188,0.392,12.37,0.000,1.3,90.8,7473,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,6406,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,6082,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,5284,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,4467,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,4045,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,3567,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,0.0,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,90.8,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,-1.3,96.3,0,0,5.33,0.00
1.5188,0.392,12.37,0.521,2.6,96.3,0,0,5.33,0.00
1.5344,0.392,12.37,0.000,1.3,96.3,0,0,5.33,0.00
1.5423,2.353,12.37,0.651,0.0,90.8,6185,0,5.33,0.00
1.5501,5.490,12.37,1.042,2.6,96.3,6185,0,5.33,0.00
1.5423,2.745,12.37,0.521,1.3,96.3,3614,0,5.33,0.00
1.5658,9.412,12.37,1.432,5.2,96.3,4836,0,5.33,0.00
1.5501,5.490,12.37,1.042,3.9,96.3,3752,0,5.33,0.00
1.5501,5.490,12.37,1.172,2.6,96.3,2852,0,5.33,0.00
1.5423,3.529,12.37,0.651,1.3,96.3,3061,0,5.33,0.00
1.5266,0.392,12.37,0.000,1.3,96.3,3148,0,5.33,0.00
1.5344,0.392,12.37,0.000,0.0,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,0.0,96.3,0,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,96.3,0,0,5.33,0.00
1.5736,10.588,12.37,1.823,7.7,96.3,3311,0,5.33,0.00
1.5423,3.529,12.37,0.391,1.3,96.3,3404,0,5.33,0.00
1.5423,2.353,12.37,0.130,1.3,96.3,3814,0,5.33,0.00
1.5423,4.706,12.37,0.781,2.6,96.3,4516,0,5.33,0.00
1.5423,3.529,12.37,0.260,1.3,96.3,4703,0,5.33,0.00
1.5501,4.706,12.37,0.391,0.0,96.3,5044,0,5.33,0.00
1.5423,3.137,12.37,0.391,0.0,96.3,5226,0,5.33,0.00
1.5423,3.529,12.37,0.130,0.0,96.3,5212,0,5.33,0.00
1.5658,8.235,12.37,0.781,1.3,96.3,5114,0,5.33,0.00
1.5344,2.745,12.37,0.781,7.7,96.3,0,0,5.33,0.00
1.5344,1.961,12.37,0.260,1.3,96.3,6597,0,5.33,0.00
1.5344,0.392,12.37,0.130,1.3,96.3,6366,0,5.33,0.00
1.5971,17.647,12.37,1.562,2.6,96.3,6439,0,5.33,0.00
1.5109,0.392,12.37,0.000,3.9,96.3,9644,0,5.33,0.00
1.5109,0.392,12.37,0.000,1.3,96.3,9452,0,5.33,0.00
1.5815,12.549,12.37,0.781,1.3,96.3,9474,0,5.33,0.00
1.5658,9.020,12.37,0.391,3.9,96.3,10723,0,5.33,0.00
1.6207,23.137,12.24,1.562,14.2,96.3,12955,0,5.33,0.00
1.6520,32.941,12.24,1.693,24.5,96.3,17258,0,5.33,0.00
1.6677,35.686,12.11,1.432,28.4,96.3,22289,0,5.33,0.00
1.6990,43.529,11.98,1.302,40.0,96.3,28161,0,5.33,0.00
1.7304,52.157,11.72,1.172,47.7,96.3,33580,0,5.33,0.00
1.7460,58.039,11.46,0.781,55.5,96.3,39799,0,5.33,0.00
1.7696,63.922,11.85,1.172,56.8,96.3,46087,0,5.33,0.00
1.8714,90.196,12.89,2.734,98.1,96.3,59351,0,5.33,0.00
1.8714,90.196,12.89,2.474,108.4,96.3,60049,0,5.37,0.00
1.8714,89.804,12.50,1.562,92.9,96.3,66073,0,5.33,0.00
1.8714,90.196,12.63,1.562,69.7,96.3,74242,0,5.33,0.00
1.8714,89.412,12.37,1.302,69.7,96.3,70160,0,5.33,0.00
1.8714,89.804,12.63,1.823,60.6,96.3,68975,0,5.33,0.00
1.8714,90.196,12.63,1.693,67.1,96.3,71890,0,5.33,0.00
1.8636,87.843,12.76,1.693,56.8,96.3,72400,0,5.33,0.00
1.8714,89.412,12.63,0.651,56.8,96.3,73706,0,5.33,0.00
1.8714,90.196,12.63,1.562,60.6,96.3,73178,0,5.33,0.00
1.8714,90.196,12.63,1.562,58.1,96.3,73973,0,5.33,0.00
1.7931,73.725,11.98,0.651,49.0,96.3,73441,0,5.33,0.00
1.4874,0.392,12.24,0.000,5.2,96.3,68975,0,5.33,0.00
1.4718,0.392,12.24,0.000,-1.3,96.3,66288,0,5.33,0.00
1.4639,0.392,12.24,0.000,-1.3,96.3,61496,0,5.33,0.00
1.4561,0.392,12.24,0.000,-1.3,96.3,60584,0,5.33,0.00
1.3464,16.471,12.24,0.000,-3.9,96.3,0,0,5.33,0.00
1.3620,14.118,12.24,0.000,-6.5,96.3,50287,0,5.33,0.00
1.2993,25.882,12.24,0.000,-5.2,96.3,43440,0,5.33,0.00
1.2602,31.765,12.24,0.000,-5.2,96.3,28756,0,5.33,0.00
1.1661,49.804,12.24,0.000,-5.2,101.8,0,0,5.33,0.00
1.1661,49.804,12.24,0.000,-3.9,101.8,0,0,5.33,0.00
1.5109,0.392,12.24,0.000,-3.9,101.8,16229,0,5.33,0.00
